content,label
岳后湘灵，曾孕个、擎天人物。临古岘、纶巾羽扇，笑驱胡羯。护塞十年高叔子，出师一表侪诸葛。有孤忠、分付与佳儿，真衣钵。刘家骥，驰空阔。薛家凤，飞横绝。比君家兄弟，可能豪杰。草木声名如电扫，毡裘心胆闻风折。待安排、江汉一篇诗，归来说。,咏史怀古
蜀锦满林花，三年重到。应被花枝笑人老。半开微谢，占得几多时好。便须拼痛饮、花前倒。醉中但记，红围绿绕。人面花光斗相照。缭墙重院，爱惜遮藏须早。免如攀折柳，临官道。,写景抒情
雁足无书古塞幽。一程烟草一程愁。帽檐尘重风吹野，帐角香销月满楼。情思乱，梦魂浮。缃裙多忆敝貂裘。官河水静阑干暖，从倚斜阳怨晚秋。,羁旅思乡
暮霞散绮西溪浦。天上晴云开絮。清绝梅花几树。恼乱春愁处。小桥流水人来去。沙岸浴鸥飞鹭。谁画江南好处。著我闲巾屦。,写景抒情
最无端，官楼画角轻吹。一声来、深闺深处，把人好梦惊回。许多愁、尽教奴受，些个事、未必君知。泪滴兰衾，寒生珠幌，翠云撩乱枕频。窗儿上、几条残月，斜玉界罗帷。更堪听，霜摧败叶，静扣朱扉。念别离、千里万里，问何日是归期。关情处、鱼来雁往，断肠是、兔走乌飞。美景良辰，赏心乐事，风流孤负缕金衣。谩赢得、花颜玉骨，瘦损为相思。归须早，刘郎双鬓，莫遣成丝。,思妇闺怨
春回海角。望中佳气连云幕。晓来隐隐闻天乐。玉女金童，来奉瑶池约。东风已破蟠桃萼。霞觞荐寿更酬酢。香山舞罢宫花落。步辇安舆，岁岁同行乐。,写景抒情
十三妮子绿窗中。,思妇闺怨
万里西风，吹送到、五云鸾纸。□催促、文章太守，入朝花底。清节高横秋一片，仁风散作春千里。漾恩波、溶泳锦江中，深如水。难卧辙，留行李。但侧听，星辰履。看麒麟案侧，即催荣侍。红药香中翻诏草，紫薇影畔裁诗绮。更宸旒、已自覆公名，金瓯里。,咏史怀古
玉京仙侣，同受琅函结。风雨隔，尘埃绝。霞觞翻手破，阆苑花前别。鹏翼敛，人间泛梗无由歇。岂忆山中酒，还共溪边月。愁闷火，时间灭。何妨心似水，莫遣头如雪。春近也，江南雁识归时节。,送别题赠
绿绮空弹恨未平。可堪执手送行人。碧酒谩将珍重意，莫辞斟。我定忆君吟渭北，君须思我赋停云。未信高山流水曲，断知音。,送别题赠
宝鉴年来微有晕。懒照容华，人远天涯近。昨夜灯花还失信。无心更唱江城引。行过短墙回首认。醉撼花梢，红雨飞成阵。拌了为郎憔悴损。庞儿恰似江梅韵。,送别题赠
残霞夕照西湖好，花坞苹汀。十顷波平。野岸无人舟自横。西南月上浮云散，轩槛凉生。莲芰香清。水面风来酒面醒。,写景抒情
春已归来，看美人头上，袅袅春幡。无端风雨，未肯收尽馀寒。年时燕子，料今宵、梦到西园。浑未办、黄柑荐酒，更传青韭堆盘。却笑东风从此，便薰梅染柳，更没些闲。闲时又来镜里，转变朱颜。清愁不断，问何人、会解连环。生怕见、花开花落，朝来塞雁先还。,写景抒情
碧树残鹃啼未歇。昨夜春归，不与行人别。留得绿杨枝上月。晓风吹作晴天雪。龟甲屏低红叠叠。火暖萸烟。罗荐鸳鸯热。一插宝簪云妥贴。下阶先拣花枝折。,送别题赠
小雨轻霜作嫩寒。蜡梅开尽菊花乾。清香收拾贮诗肝。文武两魁前样在，功名四谏後来看。麻姑进酒斗阑干。,咏史怀古
点检尊前主与宾。今宵依旧昨宵人。自缘笑语生和气，不为风光属小春。香，酒清醇。山肴野蔌总前陈。掀髯抵掌君休怪，镜里星星白发新。,写景抒情
平生自负，风流才调。口儿里、道知张陈赵。唱新词，改难令，总知颠倒。解刷扮，能𠴇嗽，表里都峭。每遇著、饮席歌筵，人人尽道。可惜许老了。阎罗大伯曾教来，道人生、但不须烦恼。遇良辰，当美景，追欢买笑。剩活取百十年，只恁厮好。若限满、鬼使来追，待倩个、掩通著到。,人生感怀
羽盖垂垂，玉英乱簇春光满。韵香清远。暖日烘庭院。露褒琼枝，脸透何郎晕。凝余恨。古人不见。谁与花公论。,写景抒情
寒雨霏霏江上路。不见书邮，病目空凝注。沙觜尽头飞白鹭。篙师指似人来处。自笑自怜还自语。钝滞如君，只合归田去。竹屋数间环亩。个中自有无穷趣。,羁旅思乡
西风乱叶溪桥树。秋在黄花羞涩处。满袖尘埃推不去。马蹄浓露，鸡声淡月，寂历荒村路。身名多被儒冠误。十载重来漫如许。且尽清樽公莫舞。六朝旧事，一江流水，万感天涯暮。,羁旅思乡
柳暗清波路。送春归、猛风暴雨，一番新绿。千里潇湘葡萄涨，人解扁舟欲去。又樯燕、留人相语。艇子飞来生尘步，唾花寒、唱我新番句。波似箭，催鸣橹。黄陵祠下山无数。听湘娥、泠泠曲罢，为谁情苦。行到东吴春已暮，正江阔、潮平稳渡。望金雀、觚棱翔舞。前度刘郎今重到，问玄都、千树花存否。愁为倩，么弦诉。,送别题赠
平分月殿香，碎点金盘露。占断秋光独自芳，端称觞飞羽。谢了却重开，若个花同侣。谁识灵心一点通，手拈空无语。,写景抒情
南月惊乌，西风破雁，又是秋满平湖。采莲人尽，寒色战菇蒲。旧信江南好景，一万里、轻觅莼鲈。谁知道，吴侬未识，蜀客已情孤。凭高，增怅望，湘云尽处，都是平芜。问故乡何日，重见吾庐。纵有荷纫芰制，终不似、菊短篱疏。归情远，三更雨梦，依旧绕庭梧。,羁旅思乡
半饷西风暖换凉。岩花月魄衬云裳。一杯旋擘翠橙香。旧酝不妨排日醉，新尚可去时尝。无何乡里是吾乡。,写景抒情
渐近青春，试寻红，经年疏隔。小立风前，恍然初见，情如相识。为伊只欲颠狂，犹自把、芳心爱惜。传与东君，乞怜愁寂，不须要勒。,思妇闺怨
杏花时候。庭下双梅瘦。天上流霞凝碧袖。起舞与君为寿。两桥风月同来。东堂且没尘埃。烟艇何时重理，更凭风月相催。,写景抒情
御纱新制石榴裙。沈香慢火熏。越罗双带宫样，飞鹭碧波纹。随锦字，叠香痕。寄文君。系来花下，解向尊前，谁伴朝云。,写景抒情
一叶凌波，十里驭风，烟鬟雾鬓萧萧。认得兰皋琼佩，水馆冰绡。秋霁明霞乍吐，曙凉宿霭初消。恨微颦不语，少进还收，伫立超遥。神交冉冉，愁思盈盈，断魂欲遣谁招。犹自待，青鸾传信，乌鹊成桥。怅望胎仙琴叠，忍看翡翠兰苕。梦回人远，红云一片，天际笙箫。,羁旅思乡
闻你侬嗟我更嗟。春霜一夜扫华。永无清啭欺头管，赖有浓香著臂纱。侵海角，抵天涯。行云谁为不知家。秋风想见西湖上，化出白莲千叶花。,送别题赠
白鹤到时节，霜信满南州。金盘露重，银潢波浪载天流。岳渎千龄锺秀，赋出人间英气，清照洞庭秋。烈日严霜操，竹简万年留。苏属国，二千秩，若为酬。杜园阴密，未央前席动宸旒。入践紫薇郎省，擢赞绿槐公位，指日凤池游。千顷玉芝熟，准备饭青牛。,咏史怀古
烟墅暝。隔断仙源芳径。雨歇花梢魂未醒。湿红如有恨。别後香车谁整。怪得画桥春静。碧涨平湖三十顷。归云何处问。,送别题赠
留征辔，送离杯。羞泪下，拈青梅。低声问道几时回。秦筝雁促，此夜为谁排。君去也，远蓬莱。千里地，信音乖。相思成病底情怀。和烦恼，寻个便，送将来。,送别题赠
烟柳长堤知几曲，一曲一魂消。秋水无情天共遥。愁送木兰桡。熏香绣被心情懒，期信转迢迢。记得来时倚画桥。红泪满鲛绡。,送别题赠
关山魂梦长，塞雁音书少。两鬓可怜青，一夜相思老。归傍碧纱窗，说与人人道。真个别离难，不似相逢好。,送别题赠
趁拍舞初筵。柳袅春烟。街头桃李莫争妍。家本凤楼高处住，锦瑟华年。不用抹繁弦。歌韵天然。天教独立百花前。但愿人如天上月，三五团圆。,写景抒情
汉江流入苍烟，戍楼吊古临无地。清霜初肃，鹰扬隼击，青霄凌厉。新雁声中，夕阳影里，千崖秋气。念东篱采菊，龙山落帽，风流在、尚堪继。引满松醪径醉。诵坡仙、临漳宵济。茱萸细看，明年谁健，空悲身世。儿辈何知，更休说似，登山临水。那纷纷毁誉，耳边风过，我何曾记。,咏史怀古
雨帘高卷，见榴花、应怪风流人老。是则年年佳节在，无奈闲心悄悄。巧扇风轻，香罗雪湿，梦里曾看了。如今溪上，欢盟分付年少。偏是眉好相宜，呼儿扶著，把菖蒲迎笑。说道浮生饶百岁，能有时光多少。幸自清贫，何妨乐趣，谱入瑶琴调。杯杯酒满，这般滋味谁晓。,写景抒情
金花落烬灯，银砾鸣窗雪。夜深微漏断，行人绝。风扉不定，竹圃琅折。玉人新间阔。著甚情，更当恁地时节。无言枕，帐底流清血。愁如春後絮，来相接。知他那里，争信人心切。除共天公说。不成也还，似伊无个分别。,思妇闺怨
水云共色，渐断岸飞花，雨声初峭。步帷素袅。想玉人误惜，章台春老。岫敛愁蛾，半洗铅华未晓。舣轻棹。似山阴夜晴，乘兴初到。心事春缥缈。记遍地梨花，弄月斜照。旧时斗草。恨凌波路钥，小庭深窈。冻涩琼箫，渐入东风郢调。暖回早。醉西园、乱红休扫。,写景抒情
五老峰前，九江上、曾生仙客。相邂逅、贵池亭下，定交金石。我辈风流宜啸咏，官曹尘冗从煎逼。且簿书、丛里举清觞，偷闲日。同一笑，当今夕。梅正好，香浮白。便相忘尔汝，醉巾沾湿。已向琼楼夸意态，似闻金殿传消息。想君今、归去际风云，应相忆。,送别题赠
玉斧斫冰轮，中有乘鸾女。鬓乱钗横襟袖凉，只恐轻飞举。青冥缥缈间，自有吹箫侣。不向巫山十二峰，朝暮为云雨。,送别题赠
渔父饮时花作荫。羹鱼煮蟹无它品。世代太平除酒禁。渔父饮。绿蓑藉地胜如锦。渔父醉时收钓饵。鱼梁晒翅闲乌鬼。白浪撼船眠不起。渔父醉。滩声无尽清双耳。渔父醒时清夜永。澄澜过尽征鸿影。略略风来舴艋。渔父醒。月高露下衣裳冷。渔父笑时莺未老。提鱼入市归来早。一叶浮家生计了。渔父笑。笑中起舞渔家傲。,写景抒情
江南残腊欲归时。有梅红亚雪中枝。一夜前村、间破瑶英拆，端的千花冷未知。丹青改样匀朱粉，雕梁欲画犹疑。何妨与向冬深，密种秦人路，夹仙溪。不待妖桃客自迷。,写景抒情
汉节东南，看驷马、光华周道。须信是、七闽还有，福星来到。庭草自生心意足，榕阴不动秋光好。问不知，何处著君侯，蓬莱岛。还自笑，人今老。空有恨，萦怀抱。记江湖十载，厌持旌纛。落我材无所用，易除殆类无根潦。但欲搜、好语谢新词，羞琼报。,人生感怀
枫落吴江，扁舟摇荡，暮山斜照催晴。此心长在，秋水共澄明。底事经年易判，惊遗恨、悄悄难平。临风处，佳人万里，霜笛与谁横。长城。谁敢犯，知君五字，元有诗声。笑茅舍何时，归计真成。绿鬓朱颜老尽，柴车在、行即终行。聊相待，狂歌醉舞，虽老未忘情。,羁旅思乡
捷书夜半甘泉去。报天骄膏斧。摩空铜垒，闸流瞿滟，扫清云雾。楼兰飞馘，焉耆授首，谩夸称前古。须知开庆，太平千载，方从今数。,咏史怀古
透隙敲窗风。坐见广庭飞缟白。长安道上正骑驴，蔡州城里谁坚壁。表表风尘物。瑶林琼宇三豪客。对分毫、连珠唱玉，竟把诗笺掷。草草杯盘还促席。痛饮狂歌话胸臆。前村昨夜访梅花，东邻休更夸容色。清欢那易得。明朝乌辔升南极。带随车、黄垆咫尺，莫作山河隔。,羁旅思乡
碧檐鸣玉玎。金锁小兰房。楼高夜永，飞霜满院，璧月沈缸。云雨不成巫峡梦，望仙乡、烟水茫茫。风前月底，登高念远，无限凄凉。,思妇闺怨
痴云翦叶，檐滴夜深悄。银城飞捷翠垅，占祥丰年报。白战清吟未了。寒鹊惊枝晓。鹤迷翠表。山阴今日，醉卧何人问安道。交映虚窗净沼。不许游尘到。谁念絮帽茸裘，叹幼安今老。玉鉴修眉未扫。白雪词新草。冰蟾光蛟。梅心香动，闲看春风上琼岛。,写景抒情
良夜灯光簇如豆。占好事、今宵有。酒罢歌阑人散後。琵琶轻放，语声低颤，灭烛来相就。玉体偎人情何厚。轻惜轻怜转唧。雨散云收眉儿皱。只愁彰露，那人知後。把我来。,思妇闺怨
碎霞浮动晓朦胧。春意与花浓。银瓶素绠，玉泉金，真色浸朝红。花枝人面难常见，青子小丛丛。韶华长在，明年依旧，相与笑春风。,写景抒情
俭德仁诸族，阴功格上清。焚香扫地夜朝真。看取名花浮玉、鉴齐精。宝篆融融满，□流细细倾。双亲俱寿八千龄。却捧紫皇飞诏、上蓬瀛。,咏史怀古
鹜落霜洲，雁横烟渚，分明画出秋色。暮雨乍歇。小楫夜泊，宿苇村山驿。何人月下临风处，起一声羌笛。离愁万绪，闻岸草、切切蛩吟如织。为忆。芳容别後，水遥山远，何计凭鳞翼。想绣阁深沈，争知憔悴损、天涯行客。楚峡云归，高阳人散，寂寞狂踪迹。望京国。空目断、远峰凝碧。,送别题赠
揉碎花心，吟碎淡黄雪。,写景抒情
一片花飞，青春已减。可堪南陌红千点。生憎杨柳要藏鸦，东风只遣横笳怨。看定新巢，初怜语燕。游丝正把残英。酒尊也会不相违，风光本自同流转。,写景抒情
风露底。石上岸巾愁起。月到房心天似水。乱峰清影里。此去登瀛须记。今夕道山同醉。春殿明年人共指。玉皇香案吏。,写景抒情
半千宝运，瑞清朝、诞育人间英物。暖律吹灰春到也，迟日光腾东壁。婺女双溪，沈郎八咏，辉映皆冰雪。储精毓秀，几年一个人杰。须信和气随人，粉梅欺黛柳，娇春争发。翠幕重重称寿处，莲炬蕙烟明灭。鼎席犹虚，九重频念此，衮衣华发。明年今夜，凤池应醉花月。,写景抒情
